,DATE (LT),REGION,COUNTRY,INCIDENT TYPE,VESSEL TYPE,MAERSK?,VESSEL ACTIVITY LOCATION,LAT,LONG,TIME OF DAY,ATTACKS,ATTACK SUCCESS,YEAR,MONTH,WEEK,DAY,WEEKDAY,YEAR_MONTH,X,Y,datestring,color,REGION_NR
68,2016-02-11,North Africa,Libya,Anti-piracy/naval operation,Unknown vessel type,0,Unknown,32.8934258333333,22.5164794444444,Unknown,1,0,2016,2,6,11,3,2016-02,2506523.0262127616,3881166.553993741,2016-02-11,#1f78b4,3
67,2016-02-11,West Africa,Cote D'Ivoire,Hijacking at sea,Unknown vessel type,0,Off shore,4.13666666666667,-3.97027777777778,Morning,1,1,2016,2,6,11,3,2016-02,-441969.3005300722,460892.2101020548,2016-02-11,#fdbf6f,7
64,2016-02-12,North Africa,Libya,Anti-piracy/naval operation,Tanker,0,Unknown,33.4418986111111,12.6823425,Evening,1,0,2016,2,6,12,4,2016-02,1411791.909165892,3954106.579766449,2016-02-12,#1f78b4,3
63,2016-02-13,West Africa,Ghana,Hijacking at sea,Unknown vessel type,0,Off shore,2.75,-0.933333333333333,Morning,1,1,2016,2,6,13,5,2016-02,-103898.19140705529,306246.20392442105,2016-02-13,#fdbf6f,7
58,2016-02-14,South Asia,India,"Failed attack, theft",Bulk carrier,0,Anchorage,22.766666666666694,70.0,Night,1,0,2016,2,6,14,6,2016-02,7792364.355529149,2603825.201304426,2016-02-14,#1f78b4,5
59,2016-02-14,West Africa,Nigeria,Suspicious activity at berth,Merchant vessel,0,Berth,6.43352444444445,3.3659361111111097,Night,1,0,2016,2,6,14,6,2016-02,374694.2939315802,717686.3745069354,2016-02-14,#1f78b4,7
60,2016-02-14,South East Asia,Philippines,Theft at anchorage,Product tanker,0,Anchorage,13.716666666666699,121.03333333333299,Night,1,1,2016,2,6,14,6,2016-02,13473369.035679173,1541730.346393092,2016-02-14,#fdbf6f,6
61,2016-02-14,East Africa,Yemen,Anti-piracy/naval operation,Supply vessel,0,Unknown,16.8844327777778,42.5317130555556,Unknown,1,0,2016,2,6,14,6,2016-02,4734608.639910075,1907376.4739885286,2016-02-14,#1f78b4,1
62,2016-02-14,West Africa,Togo,Hijacking at sea,Unknown vessel type,0,Off shore,3.27214555555556,1.38427722222222,Unknown,1,1,2016,2,6,14,6,2016-02,154097.0354945047,364451.7419971991,2016-02-14,#fdbf6f,7
56,2016-02-15,South Asia,India,Theft at anchorage,Product tanker,0,Anchorage,22.033333333333307,88.1,Morning,1,1,2016,2,7,15,0,2016-02,9807247.1388874,2515527.770105683,2016-02-15,#fdbf6f,5
57,2016-02-15,West Africa,Nigeria,Hijacking at sea,Unknown vessel type,0,Off shore,2.46666666666667,2.65,Unknown,1,1,2016,2,7,15,0,2016-02,294996.650602175,274672.9381417373,2016-02-15,#fdbf6f,7
54,2016-02-17,West Africa,Nigeria,Hijacking at sea,Tanker,0,Off shore,3.4166666666666696,3.4,Afternoon,1,1,2016,2,7,17,2,2016-02,378486.26869713014,380567.20899625,2016-02-17,#fdbf6f,7
55,2016-02-17,West Africa,Nigeria,Hijacking at sea,Tanker,0,Off shore,4.1,3.45,Morning,1,1,2016,2,7,17,2,2016-02,384052.24323679385,456799.928502046,2016-02-17,#fdbf6f,7
53,2016-02-18,West Africa,Nigeria,Hijacking at sea,Tanker,0,Off shore,1.6333333333333302,3.63333333333333,Afternoon,1,1,2016,2,7,18,3,2016-02,404460.81654889364,181846.4662670181,2016-02-18,#fdbf6f,7
50,2016-02-19,West Africa,Nigeria,"Failed attack, kidnap/ransom",Fishing vessel,0,Off shore,4.5771094444444405,8.232193055555559,Afternoon,1,0,2016,2,7,19,4,2016-02,916403.5390563677,510064.2956186966,2016-02-19,#1f78b4,7
51,2016-02-19,West Africa,Nigeria,Insurgency operation,Unknown vessel type,0,Unknown,4.388175,5.98892222222222,Morning,1,1,2016,2,7,19,4,2016-02,666683.772178298,488967.6664416888,2016-02-19,#fdbf6f,7
49,2016-02-19,South Asia,India,"Failed attack, theft",Tug,0,Off shore,21.14,72.16,Afternoon,1,0,2016,2,7,19,4,2016-02,8032814.455642621,2408579.942502898,2016-02-19,#1f78b4,5
48,2016-02-19,West Africa,Nigeria,Anti-piracy/naval operation,Unknown vessel type,0,Unknown,1.6666666666666698,3.6666666666666696,Afternoon,1,0,2016,2,7,19,4,2016-02,408171.46624200343,185558.65520415085,2016-02-19,#1f78b4,7
52,2016-02-19,South Asia,Bangladesh,Kidnap/ransom at sea,Unknown vessel type,0,Off shore,21.8602777777778,89.94638888888893,Unknown,1,1,2016,2,7,19,4,2016-02,10012786.209804876,2494758.1560395802,2016-02-19,#fdbf6f,5
47,2016-02-20,East Africa,Yemen,Suspicious activity at sea,Bulk carrier,0,Off shore,14.7,51.4666666666667,Night,1,0,2016,2,7,20,5,2016-02,5729243.126160483,1654650.287315491,2016-02-20,#1f78b4,1
46,2016-02-20,West Africa,Equatorial Guinea,Suspicious activity at sea,Unknown vessel type,0,Off shore,2.53333333333333,8.21666666666667,Afternoon,1,0,2016,2,7,20,5,2016-02,914675.1493513981,282101.3081104091,2016-02-20,#1f78b4,7
45,2016-02-23,West Africa,Nigeria,Kidnap/ransom at sea,Supply vessel,0,Off shore,3.81666666666667,5.33333333333333,Morning,1,1,2016,2,8,23,1,2016-02,593703.9508974587,425183.95422736293,2016-02-23,#fdbf6f,7
44,2016-02-25,East Africa,Somalia,Suspicious activity at sea,Unknown vessel type,0,Off shore,13.7683333333333,51.1841666666667,Morning,1,0,2016,2,8,25,3,2016-02,5697795.370011384,1547651.3532661109,2016-02-25,#1f78b4,1
43,2016-02-26,West Africa,Nigeria,Armed robbery at sea,Supply vessel,0,Off shore,4.11666666666667,4.966666666666669,Afternoon,1,1,2016,2,8,26,4,2016-02,552886.8042732589,458660.0331293548,2016-02-26,#fdbf6f,7
42,2016-02-26,West Africa,Nigeria,Kidnap/ransom at sea,Supply vessel,0,Off shore,4.35051805555555,5.2253722222222185,Evening,1,1,2016,2,8,26,4,2016-02,581685.7749830937,484763.49571237725,2016-02-26,#fdbf6f,7
41,2016-02-29,West Africa,Nigeria,Armed robbery at sea,Passenger vessel,0,Off shore,5.41532444444444,5.50689694444444,Morning,1,1,2016,2,9,29,0,2016-02,613024.9637065892,603730.6975626813,2016-02-29,#fdbf6f,7
40,2016-02-29,North Africa,Libya,Counter insurgency/military operation,Unknown vessel type,0,Unknown,31.213916388888894,16.6320991666667,Morning,1,1,2016,2,9,29,0,2016-02,1851476.8100565665,3660561.531188038,2016-02-29,#fdbf6f,3
106,2016-03-01,West Africa,Nigeria,Armed robbery at sea,Passenger vessel,0,Off shore,4.839206944444441,8.24249277777778,Morning,1,1,2016,3,9,1,1,2016-03,917550.0988894575,539339.6652367245,2016-03-01,#fdbf6f,7
104,2016-03-02,West Africa,Ghana,Notice,Unknown vessel type,0,Unknown,5.60743861111111,-0.0365280555555556,Unknown,1,0,2016,3,9,2,2,2016-03,-4066.2845441128566,625216.0829156671,2016-03-02,#1f78b4,7
105,2016-03-02,Eastern Mediterranean,Yemen,Other maritime risk,Unknown vessel type,0,Unknown,14.8863961111111,42.9208375,Unknown,1,1,2016,3,9,2,2,2016-03,4777925.774920841,1676111.166497996,2016-03-02,#fdbf6f,2
103,2016-03-03,East Africa,Kenya,Armed robbery at anchorage,Product tanker,0,Anchorage,-3.9166666666666696,39.6722222222222,Night,1,1,2016,3,9,3,3,2016-03,4416291.576415367,-436341.30243088317,2016-03-03,#fdbf6f,1
101,2016-03-04,South East Asia,Indonesia,Theft at anchorage,Bulk carrier,0,Anchorage,-5.9295475,106.759768333333,Afternoon,1,1,2016,3,9,4,4,2016-03,11884443.048074482,-661255.6281892856,2016-03-04,#fdbf6f,6
102,2016-03-04,South Asia,Bangladesh,Kidnap/ransom at sea,Unknown vessel type,0,Off shore,20.755085555555606,89.25567611111109,Unknown,1,1,2016,3,9,4,4,2016-03,9935896.415098239,2362699.001604983,2016-03-04,#fdbf6f,5
100,2016-03-05,West Africa,Nigeria,Kidnap/ransom at sea,Product tanker,0,Off shore,4.0958333333333306,6.704444444444442,Unknown,1,1,2016,3,9,5,5,2016-03,746335.3416073472,456334.9084115672,2016-03-05,#fdbf6f,7
99,2016-03-09,West Africa,Congo,"Failed attack, theft",Other,0,Berth,-4.1255555555555485,13.038333333333302,Night,1,0,2016,3,10,9,2,2016-03,1451420.6274596285,-459652.1048441936,2016-03-09,#1f78b4,7
98,2016-03-10,South Asia,Bangladesh,Anti-piracy/naval operation,Unknown vessel type,0,Unknown,21.8640477777778,89.7445677777778,Morning,1,0,2016,3,10,10,3,2016-03,9990319.586484652,2495210.3513354063,2016-03-10,#1f78b4,5
97,2016-03-11,West Africa,Nigeria,Other maritime risk,Product tanker,0,Berth,6.39916666666667,3.40277777777778,Night,1,1,2016,3,10,11,4,2016-03,378795.48950488947,713837.5755464009,2016-03-11,#fdbf6f,7
95,2016-03-11,West Africa,Nigeria,"Failed attack, kidnap/ransom",Bulk carrier,0,Off shore,3.5,5.05,Evening,1,0,2016,3,10,11,4,2016-03,562163.4285060315,389860.7582541955,2016-03-11,#1f78b4,7
96,2016-03-11,West Africa,Nigeria,"Failed attack, kidnap/ransom",Crude oil tanker,0,Off shore,2.86666666666667,4.85,Afternoon,1,0,2016,3,10,11,4,2016-03,539899.5303473768,319249.0962941662,2016-03-11,#1f78b4,7
94,2016-03-12,West Africa,Nigeria,Kidnap/ransom at sea,Fishing vessel,0,Off shore,2.6138888888888903,6.10833333333333,Afternoon,1,1,2016,3,10,12,5,2016-03,679976.5562622456,291077.76632050105,2016-03-12,#fdbf6f,7
92,2016-03-13,West Africa,Nigeria,Suspicious activity at sea,Product tanker,0,Off shore,6.33472222222222,3.3333333333333304,Evening,1,0,2016,3,10,13,6,2016-03,371064.9693109116,706619.1295008986,2016-03-13,#1f78b4,7
93,2016-03-13,West Africa,Cote D'Ivoire,"Terrorist attack, other, maritime",Unknown vessel type,0,Unknown,5.19456305555556,-2.2647236111111098,Afternoon,1,1,2016,3,10,13,6,2016-03,-252107.87917639245,579049.9221357525,2016-03-13,#fdbf6f,7
91,2016-03-14,East Africa,Somalia,Insurgency operation,Unknown vessel type,0,Unknown,6.94169416666667,49.32312,Unknown,1,1,2016,3,11,14,0,2016-03,5490624.602735528,774643.3027993402,2016-03-14,#fdbf6f,1
89,2016-03-17,West Africa,Nigeria,Insurgency operation,Unknown vessel type,0,Unknown,4.679358611111111,6.777191111111112,Morning,1,1,2016,3,11,17,3,2016-03,754433.4634975889,521483.85880229826,2016-03-17,#fdbf6f,7
88,2016-03-21,South East Asia,Malaysia,Anti-piracy/naval operation,Unknown vessel type,0,Unknown,2.96498444444444,100.426025277778,Morning,1,0,2016,3,12,21,0,2016-03,11179373.996314667,330207.97056443035,2016-03-21,#1f78b4,6
86,2016-03-22,South East Asia,Indonesia,Armed robbery at anchorage,Bulk carrier,0,Anchorage,-4.1025,106.872222222222,Night,1,1,2016,3,12,22,1,2016-03,11896961.35772333,-457078.9417197223,2016-03-22,#fdbf6f,6
87,2016-03-22,South East Asia,Indonesia,Theft at berth,Product tanker,0,Berth,1.44194444444444,125.196388888889,Evening,1,1,2016,3,12,22,1,2016-03,13936798.260267776,160533.46816041225,2016-03-22,#fdbf6f,6
85,2016-03-23,Americas,Peru,Theft at anchorage,Other,0,Anchorage,-11.983333333333302,-76.8,Evening,1,1,2016,3,12,23,2,2016-03,-8549336.89292341,-1343811.6931116,2016-03-23,#fdbf6f,0
84,2016-03-26,South East Asia,Malaysia,Kidnap/ransom at sea,Tug,0,Off shore,4.81555555555556,119.21472222222201,Afternoon,1,1,2016,3,12,26,5,2016-03,13270922.172839308,536697.4320052013,2016-03-26,#fdbf6f,6
83,2016-03-26,West Africa,Nigeria,Kidnap/ransom at sea,Product tanker,0,Off shore,4.33333333333333,5.16666666666667,Night,1,1,2016,3,12,26,5,2016-03,575150.7024319137,482844.9950840402,2016-03-26,#fdbf6f,7
82,2016-03-27,North East Asia,China,Theft at berth,Bulk carrier,0,Berth,32.2666666666667,119.416666666667,Unknown,1,1,2016,3,12,27,6,2016-03,13293402.525563456,3798365.8975513983,2016-03-27,#fdbf6f,4
81,2016-03-30,South East Asia,Indonesia,"Failed attack, theft",Bulk carrier,0,Anchorage,-6.0,106.9,Night,1,0,2016,3,13,30,2,2016-03,11900053.565800944,-669141.0570442461,2016-03-30,#1f78b4,6
80,2016-03-30,West Africa,Benin,Suspicious activity at sea,Product tanker,0,Off shore,5.86805555555556,2.20027777777778,Night,1,0,2016,3,13,30,2,2016-03,244933.80182597804,654373.9371293222,2016-03-30,#1f78b4,7
156,2016-04-01,South Asia,Bangladesh,Anti-piracy/naval operation,Unknown vessel type,0,Unknown,21.5655019444444,90.03845222222219,Unknown,1,0,2016,4,13,1,4,2016-04,10023034.653192265,2459437.8118934236,2016-04-01,#1f78b4,5
153,2016-04-01,West Africa,Nigeria,"Failed attack, kidnap/ransom",Product tanker,0,Off shore,3.9,5.7,Morning,1,0,2016,4,13,1,4,2016-04,634521.0975216593,434481.65273149265,2016-04-01,#1f78b4,7
154,2016-04-01,South East Asia,Indonesia,Theft at anchorage,Bulk carrier,0,Anchorage,-0.249444444444444,117.568888888889,Night,1,1,2016,4,13,1,4,2016-04,13087708.844242083,-27768.116256693458,2016-04-01,#fdbf6f,6
155,2016-04-01,West Africa,Cameroon,Insurgency operation,Unknown vessel type,0,Unknown,4.661463611111111,8.51758,Evening,1,1,2016,4,13,1,4,2016-04,948172.6683909713,519485.1599645529,2016-04-01,#fdbf6f,7
152,2016-04-01,South East Asia,Malaysia,Kidnap/ransom at sea,Tug,0,Off shore,4.132222222222221,118.93805555555599,Evening,1,1,2016,4,13,1,4,2016-04,13240123.780386575,460396.16591436375,2016-04-01,#fdbf6f,6
151,2016-04-03,Eastern Mediterranean,Yemen,Counter insurgency/military operation,Unknown vessel type,0,Unknown,14.5357327777778,49.1384125,Unknown,1,1,2016,4,13,3,6,2016-04,5470063.057889829,1635752.422641286,2016-04-03,#fdbf6f,2
150,2016-04-03,South East Asia,Indonesia,"Failed attack, theft",Container ship,0,Anchorage,-4.01555555555556,106.900833333333,Evening,1,0,2016,4,13,3,6,2016-04,11900146.332043234,-447375.99115846364,2016-04-03,#1f78b4,6
149,2016-04-05,West Africa,Nigeria,Armed robbery at sea,Other,0,Off shore,4.7,6.7833333333333306,Unknown,1,1,2016,4,14,5,1,2016-04,755117.2125477054,523789.3662539463,2016-04-05,#fdbf6f,7
148,2016-04-06,South East Asia,Singapore,Theft at sea,Tug,0,Off shore,1.26944444444444,104.088888888889,Evening,1,1,2016,4,14,6,2,2016-04,11587122.108348755,141325.47210782947,2016-04-06,#fdbf6f,6
147,2016-04-07,West Africa,Nigeria,"Failed attack, kidnap/ransom",Crude oil tanker,0,Off shore,3.30166666666667,5.3858333333333315,Morning,1,0,2016,4,14,7,3,2016-04,599548.2241641057,367743.4320991694,2016-04-07,#1f78b4,7
146,2016-04-07,West Africa,Nigeria,"Failed attack, kidnap/ransom",Merchant vessel,0,Off shore,3.3333333333333304,5.33333333333333,Evening,1,0,2016,4,14,7,3,2016-04,593703.9508974587,371274.4667025431,2016-04-07,#1f78b4,7
144,2016-04-10,West Africa,Nigeria,Suspicious activity at sea,Merchant vessel,0,Off shore,3.2666666666666697,5.93333333333333,Night,1,0,2016,4,14,10,6,2016-04,660495.6453734229,363840.8405795664,2016-04-10,#1f78b4,7
143,2016-04-10,West Africa,Nigeria,"Failed attack, kidnap/ransom",Crude oil tanker,0,Off shore,3.3333333333333304,5.41666666666667,Morning,1,0,2016,4,14,10,6,2016-04,602980.5751302321,371274.4667025431,2016-04-10,#1f78b4,7
145,2016-04-10,South East Asia,Philippines,Theft at anchorage,Other,0,Anchorage,13.755658333333301,121.033630277778,Night,1,1,2016,4,14,10,6,2016-04,13473402.091383586,1546198.6756624416,2016-04-10,#fdbf6f,6
142,2016-04-11,West Africa,Nigeria,Kidnap/ransom at sea,Product tanker,0,Off shore,2.8,6.68333333333333,Night,1,1,2016,4,15,11,0,2016-04,743985.263468378,311818.71320556174,2016-04-11,#fdbf6f,7
141,2016-04-11,West Africa,Nigeria,Kidnap/ransom at sea,Container ship,0,Off shore,4.13333333333333,5.4,Evening,1,1,2016,4,15,11,0,2016-04,601125.2502836774,460520.17670055374,2016-04-11,#fdbf6f,7
140,2016-04-11,Americas,Colombia,Theft at anchorage,Bulk carrier,0,Anchorage,3.867680000000001,-76.90859222222221,Evening,1,1,2016,4,15,11,0,2016-04,-8561425.323805297,430875.52498922026,2016-04-11,#fdbf6f,0
139,2016-04-12,South East Asia,Singapore,"Failed attack, theft",Other,0,Off shore,1.21348555555556,104.05288694444401,Unknown,1,0,2016,4,15,12,1,2016-04,11583114.39022557,135094.69426575064,2016-04-12,#1f78b4,6
138,2016-04-12,South East Asia,Indonesia,Theft at anchorage,Container ship,0,Anchorage,-5.1,110.366666666667,Morning,1,1,2016,4,15,12,1,2016-04,12285961.13388433,-568480.5875035678,2016-04-12,#fdbf6f,6
137,2016-04-13,West Africa,Nigeria,"Failed attack, kidnap/ransom",Tug,0,Off shore,4.25,8.0,Night,1,0,2016,4,15,13,2,2016-04,890555.9263461885,473542.28548895515,2016-04-13,#1f78b4,7
136,2016-04-14,West Africa,Ghana,"Failed attack, theft",Merchant vessel,0,Anchorage,4.9,-0.35,Night,1,0,2016,4,15,14,3,2016-04,-38961.821777645746,546131.6333506953,2016-04-14,#1f78b4,7
135,2016-04-14,West Africa,Nigeria,Kidnap/ransom at sea,Other,0,Off shore,4.64940027777778,8.33184222222222,Night,1,1,2016,4,15,14,3,2016-04,927496.4335476743,518137.83075913304,2016-04-14,#fdbf6f,7
134,2016-04-15,West Africa,Nigeria,Anti-piracy/naval operation,Unknown vessel type,0,Unknown,3.9032341666666697,6.7332458333333305,Unknown,1,0,2016,4,15,15,4,2016-04,749541.4975525973,434842.51486696186,2016-04-15,#1f78b4,7
133,2016-04-15,West Africa,Togo,Other maritime risk,Container ship,0,Anchorage,6.08798388888889,1.26514444444444,Morning,1,1,2016,4,15,15,4,2016-04,140835.23533549404,678990.1273227165,2016-04-15,#fdbf6f,7
132,2016-04-15,East Africa,Somalia,Other maritime risk,Merchant vessel,0,Unknown,12.568333333333301,61.5844444444444,Afternoon,1,1,2016,4,15,15,4,2016-04,6855548.996342196,1410457.744099544,2016-04-15,#fdbf6f,1
131,2016-04-15,South East Asia,Malaysia,Kidnap/ransom at sea,Tug,0,Off shore,4.568055555555559,119.95,Evening,1,1,2016,4,15,15,4,2016-04,13352772.920653164,509053.20315264777,2016-04-15,#fdbf6f,6
130,2016-04-15,West Africa,Nigeria,Kidnap/ransom at sea,Other,0,Off shore,4.64265055555556,8.33523277777778,Evening,1,1,2016,4,15,15,4,2016-04,927873.8684656256,517383.9780585551,2016-04-15,#fdbf6f,7
129,2016-04-16,South East Asia,Indonesia,"Failed attack, theft",Other,0,Off shore,1.40277777777778,104.566666666667,Night,1,0,2016,4,15,16,5,2016-04,11640308.087283343,156172.1108575281,2016-04-16,#1f78b4,6
128,2016-04-17,South East Asia,Indonesia,"Failed attack, theft",General cargo vessel,0,Off shore,1.5,104.866666666667,Evening,1,0,2016,4,15,17,6,2016-04,11673703.934521325,166998.3137529217,2016-04-17,#1f78b4,6
127,2016-04-18,West Africa,Nigeria,"Failed attack, kidnap/ransom",Product tanker,0,Off shore,3.9,5.63416666666667,Afternoon,1,0,2016,4,16,18,0,2016-04,627192.5643777691,434481.65273149265,2016-04-18,#1f78b4,7
126,2016-04-19,South East Asia,Indonesia,"Failed attack, theft",Chemical tanker,0,Anchorage,3.93333333333333,98.75,Night,1,0,2016,4,16,19,1,2016-04,10992799.715835765,438200.9891670141,2016-04-19,#1f78b4,6
125,2016-04-19,West Africa,Nigeria,"Failed attack, kidnap/ransom",Supply vessel,0,Off shore,3.61666666666667,4.75,Morning,1,0,2016,4,16,19,1,2016-04,528767.5812680495,402873.12062217155,2016-04-19,#1f78b4,7
124,2016-04-19,West Africa,Nigeria,Kidnap/ransom at sea,Supply vessel,0,Off shore,3.05166666666667,4.83333333333333,Afternoon,1,1,2016,4,16,19,1,2016-04,538044.2055008219,339870.70836025366,2016-04-19,#fdbf6f,7
123,2016-04-19,West Africa,Nigeria,"Failed attack, kidnap/ransom",Crude oil tanker,0,Off shore,3.88333333333333,5.36666666666667,Evening,1,0,2016,4,16,19,1,2016-04,597414.6005905685,432622.0399100205,2016-04-19,#1f78b4,7
122,2016-04-20,West Africa,Nigeria,Suspicious activity at sea,Gas tanker,0,Off shore,4.11666666666667,6.85,Night,1,0,2016,4,16,20,2,2016-04,762538.5119339239,458660.0331293548,2016-04-20,#1f78b4,7
121,2016-04-20,West Africa,Nigeria,"Failed attack, kidnap/ransom",Supply vessel,0,Off shore,3.65111111111111,6.1183333333333305,Morning,1,0,2016,4,16,20,2,2016-04,681089.7511701785,406715.1834906453,2016-04-20,#1f78b4,7
119,2016-04-21,Americas,Peru,"Failed attack, theft",Product tanker,0,Anchorage,-11.9963888888889,-76.77444444444441,Evening,1,0,2016,4,16,21,3,2016-04,-8546492.061492022,-1345297.4434816728,2016-04-21,#1f78b4,0
120,2016-04-21,South East Asia,Philippines,Suspicious activity at sea,Bulk carrier,0,Off shore,10.6333333333333,120.566666666667,Evening,1,0,2016,4,16,21,3,2016-04,13421419.939975722,1190551.250680362,2016-04-21,#1f78b4,6
118,2016-04-23,West Africa,Nigeria,Hijacking at sea,Unknown vessel type,0,Off shore,4.3087536111111095,6.22856138888889,Unknown,1,1,2016,4,16,23,5,2016-04,693360.282185756,480100.993153206,2016-04-23,#fdbf6f,7
116,2016-04-24,East Africa,Yemen,Other maritime risk,Tanker,0,Unknown,14.418888888888901,49.133333333333304,Evening,1,1,2016,4,16,24,6,2016-04,5469497.647642838,1622318.858070598,2016-04-24,#fdbf6f,1
115,2016-04-25,West Africa,Congo,Theft at anchorage,Supply vessel,0,Anchorage,-3.25,11.833333333333302,Night,1,1,2016,4,17,25,0,2016-04,1317280.6410537339,-361982.5115784618,2016-04-25,#fdbf6f,7
114,2016-04-25,South East Asia,Singapore,Theft at anchorage,Other,0,Anchorage,1.15,103.9525,Morning,1,1,2016,4,17,25,0,2016-04,11571939.366687771,128026.01072010443,2016-04-25,#fdbf6f,6
113,2016-04-25,North East Asia,China,"Failed attack, theft",Bulk carrier,0,Berth,35.35,119.53333333333299,Evening,1,0,2016,4,17,25,0,2016-04,13306389.799489262,4211547.056904407,2016-04-25,#1f78b4,4
112,2016-04-26,Eastern Mediterranean,Yemen,Counter insurgency/military operation,Unknown vessel type,0,Unknown,14.5171211111111,49.1631316666667,Unknown,1,1,2016,4,17,26,1,2016-04,5472814.782936,1633612.1616236633,2016-04-26,#fdbf6f,2
111,2016-04-27,South East Asia,Malaysia,Suspicious activity at sea,Tug,0,Off shore,5.66666666666667,114.33,Morning,1,0,2016,4,17,27,2,2016-04,12727157.382394968,631841.359468092,2016-04-27,#1f78b4,6
110,2016-04-28,West Africa,Nigeria,"Failed attack, kidnap/ransom",Tanker,0,Off shore,3.93333333333333,4.75,Morning,1,0,2016,4,17,28,3,2016-04,528767.5812680495,438200.9891670141,2016-04-28,#1f78b4,7
109,2016-04-28,West Africa,Nigeria,"Failed attack, kidnap/ransom",Tanker,0,Off shore,4.33333333333333,4.45,Afternoon,1,0,2016,4,17,28,3,2016-04,495371.7340300674,482844.9950840402,2016-04-28,#1f78b4,7
107,2016-04-30,South Asia,India,Theft at anchorage,Crude oil tanker,0,Anchorage,17.5944444444444,83.425,Morning,1,1,2016,4,17,30,5,2016-04,9286828.519428847,1990133.0891633567,2016-04-30,#fdbf6f,5
756,2016-05-01,West Africa,Nigeria,"Failed attack, robbery",Passenger vessel,0,Off shore,4.56666666666667,8.28333333333333,Morning,1,0,2016,5,17,1,6,2016-05,922096.4487376156,508898.10020423407,2016-05-01,#1f78b4,7
755,2016-05-02,East Africa,Kenya,Theft at berth,Product tanker,0,Berth,-3.93531277777778,39.6836469444444,Night,1,1,2016,5,18,2,0,2016-05,4417563.370675597,-438421.8604297391,2016-05-02,#fdbf6f,1
754,2016-05-03,West Africa,Nigeria,Armed robbery at sea,Passenger vessel,0,Off shore,4.65,7.5,Unknown,1,1,2016,5,18,3,1,2016-05,834896.1809495518,518204.81197095546,2016-05-03,#fdbf6f,7
753,2016-05-03,West Africa,Congo,Theft at anchorage,Merchant vessel,0,Anchorage,-4.15,13.433333333333302,Night,1,1,2016,5,18,3,1,2016-05,1495391.8263229714,-462380.3593746782,2016-05-03,#fdbf6f,7
752,2016-05-03,West Africa,Nigeria,Kidnap/ransom at anchorage,Passenger vessel,0,Anchorage,4.48333333333333,6.33333333333333,Morning,1,1,2016,5,18,3,1,2016-05,705023.4416907324,499592.4695355354,2016-05-03,#fdbf6f,7
751,2016-05-03,Americas,Colombia,Theft at anchorage,Other,0,Anchorage,10.3111111111111,-74.4388888888889,Night,1,1,2016,5,18,3,1,2016-05,-8286499.206328182,1154073.9899386496,2016-05-03,#fdbf6f,0
750,2016-05-03,West Africa,Nigeria,"Failed attack, kidnap/ransom",Other,0,Off shore,4.621084444444441,6.23817444444444,Afternoon,1,0,2016,5,18,3,1,2016-05,694430.4026351674,514975.3833513398,2016-05-03,#1f78b4,7
749,2016-05-04,West Africa,Nigeria,"Failed attack, kidnap/ransom",Product tanker,0,Off shore,3.90027777777778,5.285,Night,1,0,2016,5,18,4,2,2016-05,588323.5088424509,434512.6465905133,2016-05-04,#1f78b4,7
748,2016-05-04,South East Asia,Indonesia,Theft at sea,Bulk carrier,0,Off shore,-0.666666666666667,116.866666666667,Night,1,1,2016,5,18,4,2,2016-05,13009537.82404061,-74214.66847965654,2016-05-04,#fdbf6f,6
747,2016-05-04,South East Asia,Indonesia,Armed robbery at anchorage,Bulk carrier,0,Anchorage,-0.00416666666666667,117.666666666667,Night,1,1,2016,5,18,4,2,2016-05,13098593.416675227,-463.8312120476027,2016-05-04,#fdbf6f,6
746,2016-05-04,West Africa,Nigeria,Insurgency operation,Unknown vessel type,0,Unknown,5.58796777777778,5.12632361111111,Evening,1,1,2016,5,18,4,2,2016-05,570659.7340304242,623038.2140737956,2016-05-04,#fdbf6f,7
741,2016-05-05,West Africa,Nigeria,Insurgency operation,Unknown vessel type,0,Unknown,5.55311416666667,5.43685916666667,Evening,1,1,2016,5,18,5,3,2016-05,605228.3939480754,619139.9178390992,2016-05-05,#fdbf6f,7
742,2016-05-05,West Africa,Nigeria,"Failed attack, kidnap/ransom",Crude oil tanker,0,Off shore,3.85,5.383611111111112,Afternoon,1,0,2016,5,18,5,3,2016-05,599300.8475178987,428902.92426561035,2016-05-05,#1f78b4,7
743,2016-05-05,West Africa,Nigeria,"Failed attack, kidnap/ransom",Product tanker,0,Off shore,3.9008333333333294,5.5002777777777805,Night,1,0,2016,5,18,5,3,2016-05,612288.1214437808,434574.63433929026,2016-05-05,#1f78b4,7
745,2016-05-05,West Africa,Nigeria,Insurgency operation,Unknown vessel type,0,Unknown,5.66272416666667,5.2758405555555585,Unknown,1,1,2016,5,18,5,3,2016-05,587303.8841509464,631400.3286367783,2016-05-05,#fdbf6f,7
744,2016-05-05,East Africa,Yemen,Notice,Unknown vessel type,0,Unknown,12.7330497222222,44.7789,Unknown,1,0,2016,5,18,5,3,2016-05,4984764.346282918,1429250.1107058933,2016-05-05,#1f78b4,1
740,2016-05-07,West Africa,Nigeria,"Failed attack, kidnap/ransom",Product tanker,0,Off shore,3.7,5.16666666666667,Afternoon,1,0,2016,5,18,7,5,2016-05,575150.7024319137,412168.6874080506,2016-05-07,#1f78b4,7
